stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,wheelchair_boarding,platform_code
"U15775Z2","Hevlín, škola",48.751285,16.380187,"570",0,U15775N1,2,
"U15773Z2","Hevlín, cihelna",48.761387,16.38346,"570",0,U15773N2,2,
"U15627Z2","Hrabětice",48.796862,16.395222,"560",0,U15627N3,2,
"U15640Z2","Šanov, u mostu",48.799235,16.386832,"560",0,U15640N4,2,
"U15639Z2","Šanov, požární zbrojnice",48.802143,16.373927,"560",0,U15639N5,2,
"U15637Z2","Hrušovany nad Jevišovkou, žel. st.",48.810465,16.38336,"560",0,U15637N6,2,
"U15628Z2","Hrabětice, rozcestí",48.811255,16.39406,"560",0,U15628N7,2,
"U15634Z2","Hrušovany nad Jevišovkou, statek",48.817402,16.397767,"560",0,U15634N8,2,
"U15631Z2","Hrušovany nad Jevišovkou, lékárna",48.829121,16.399494,"560",0,U15631N9,2,
"U15632Z1","Hrušovany nad Jevišovkou, Lidická, VÚPP",48.831472,16.401928,"560",0,U15632N10,2,
"U15635Z2","Hrušovany nad Jevišovkou, STS",48.842858,16.403833,"560",0,U15635N11,2,
"U15553Z2","Litobratřice, u konírny",48.883577,16.400955,"550",0,U15553N12,2,
"U15554Z2","Litobratřice, obecní úřad",48.887875,16.403302,"550",0,U15554N13,2,
"U15552Z2","Jiřice u Miroslavi",48.920697,16.39138,"550",0,U15552N14,2,
"U15430Z2","Troskotovice, prodejna",48.918625,16.432717,"540",0,U15430N15,2,
"U15431Z2","Troskotovice, škola",48.918848,16.436795,"540",0,U15431N16,2,
"U15429Z2","Troskotovice, hřbitov",48.922002,16.441158,"540",0,U15429N17,2,
"U15434Z2","Vlasatice, Troskotovická",48.931067,16.48339,"540",0,U15434N18,2,
"U15433Z2","Vlasatice, obecní úřad",48.933743,16.484258,"540",0,U15433N19,2,
"U15325Z1","Pohořelice, Velký Dvůr, rozcestí",48.96221,16.519497,"530",0,U15325N20,2,
"U15368Z1","Pohořelice, průmyslová zóna jih",48.971925,16.516942,"530",0,U15368N21,2,
"U15327Z1","Pohořelice, Městský úřad",48.977073,16.515407,"530",0,U15327N22,2,
"U15317Z3","Pohořelice, náměstí",48.980878,16.522413,"530",0,U15317N23,2,1
"U15315Z2","Pohořelice, Brněnská",48.984956,16.530513,"530",0,U15315N24,2,
"U15379Z2","Pohořelice, průmyslová zóna východ",48.990539,16.540751,"530",0,U15379N25,2,
"U15122Z4","Modřice, Brněnská",49.130132,16.604936,"510",0,U15122N26,2,
"U1703Z7","Ústřední hřbitov",49.170741,16.597834,"101",0,U1703N27,1,
"U1622Z1","Strážní",49.178207,16.603976,"100",0,U1622N28,2,
"U1696Z9","ÚAN Zvonařka",49.185364,16.616151,"100",0,U1696N29,2,34
"U1622Z2","Strážní",49.178477,16.603646,"100",0,U1622N28,2,
"U1703Z6","Ústřední hřbitov",49.170744,16.597612,"101",0,U1703N27,1,
"U15137Z10","Modřice, Tyršova",49.130136,16.603469,"510",0,U15137N30,2,
"U15379Z1","Pohořelice, průmyslová zóna východ",48.989921,16.539353,"530",0,U15379N25,2,
"U15315Z1","Pohořelice, Brněnská",48.984843,16.529998,"530",0,U15315N24,2,
"U15317Z4","Pohořelice, náměstí",48.980709,16.521906,"530",0,U15317N23,2,2
"U15327Z2","Pohořelice, Městský úřad",48.976752,16.515348,"530",0,U15327N22,2,
"U15368Z2","Pohořelice, průmyslová zóna jih",48.971337,16.516835,"530",0,U15368N21,2,
"U15325Z2","Pohořelice, Velký Dvůr, rozcestí",48.96186,16.519344,"530",0,U15325N20,2,
"U15433Z1","Vlasatice, obecní úřad",48.9337,16.484063,"540",0,U15433N19,2,
"U15434Z1","Vlasatice, Troskotovická",48.931128,16.48354,"540",0,U15434N18,2,
"U15429Z1","Troskotovice, hřbitov",48.921882,16.440898,"540",0,U15429N17,2,
"U15431Z1","Troskotovice, škola",48.918878,16.436692,"540",0,U15431N16,2,
"U15430Z1","Troskotovice, prodejna",48.918698,16.43252,"540",0,U15430N15,2,
"U15552Z1","Jiřice u Miroslavi",48.920697,16.39138,"550",0,U15552N14,2,
"U15554Z1","Litobratřice, obecní úřad",48.888397,16.40314,"550",0,U15554N13,2,
"U15553Z1","Litobratřice, u konírny",48.883443,16.400735,"550",0,U15553N12,2,
"U15635Z1","Hrušovany nad Jevišovkou, STS",48.842928,16.40373,"560",0,U15635N11,2,
"U15632Z2","Hrušovany nad Jevišovkou, Lidická, VÚPP",48.831517,16.401898,"560",0,U15632N10,2,
"U15631Z1","Hrušovany nad Jevišovkou, lékárna",48.82892,16.399635,"560",0,U15631N9,2,
"U15634Z1","Hrušovany nad Jevišovkou, statek",48.817595,16.39771,"560",0,U15634N8,2,
"U15628Z1","Hrabětice, rozcestí",48.811255,16.39406,"560",0,U15628N7,2,
"U15637Z1","Hrušovany nad Jevišovkou, žel. st.",48.810462,16.383468,"560",0,U15637N6,2,
"U15639Z1","Šanov, požární zbrojnice",48.802093,16.374043,"560",0,U15639N5,2,
"U15640Z1","Šanov, u mostu",48.799232,16.386737,"560",0,U15640N4,2,
"U15627Z1","Hrabětice",48.796863,16.395113,"560",0,U15627N3,2,
"U15773Z1","Hevlín, cihelna",48.76153,16.383382,"570",0,U15773N2,2,
"U15775Z1","Hevlín, škola",48.75151,16.380257,"570",0,U15775N1,2,
"U15843Z1","Hevlín, LAA BOMBA - SHOPPING CENTER",48.732097,16.38276,"570",0,U15843N31,2,
"U15829Z1","Laa an der Thaya, Stadtplatz",48.720393,16.384622,"580",0,U15829N32,2,
"U15838Z1","Laa an der Thaya, Bahnhof",48.722881,16.402679,"580",0,U15838N33,2,
"U15839Z1","Laa an der Thaya, Therme",48.723047,16.395582,"580",0,U15839N34,2,
"U15839Z2","Laa an der Thaya, Therme",48.723047,16.395582,"580",0,U15839N34,2,
"U15838Z2","Laa an der Thaya, Bahnhof",48.723331,16.402208,"580",0,U15838N33,2,
"U15829Z2","Laa an der Thaya, Stadtplatz",48.720393,16.384622,"580",0,U15829N32,2,
"U15843Z11","Hevlín, LAA BOMBA - SHOPPING CENTER",48.732097,16.38276,"570",0,U15843N31,2,
"U1696Z8","ÚAN Zvonařka",49.185364,16.616151,"100",0,U1696N29,2,33
"U18009Z51","Znojmo, autobusové nádraží",48.851908,16.056983,"800",0,U18009N35,2,
"U18009Z1","Znojmo, autobusové nádraží",48.851886,16.057356,"800",0,U18009N35,2,5
"U1696Z11","ÚAN Zvonařka",49.185364,16.616151,"100",0,U1696N29,2,31
"U15714Z1","Mikulov, železniční stanice",48.801587,16.626658,"571",0,U15714N36,2,1
"U15709Z3","Mikulov, u parku",48.80268,16.634167,"571",0,U15709N37,2,1
"U15702Z2","Mikulov, Brněnská",48.812258,16.630495,"571",0,U15702N38,2,
"U15701Z2","Bavory, rozcestí",48.830925,16.612887,"552",0,U15701N39,2,
"U15545Z2","Dolní Dunajovice, rozcestí",48.851635,16.608425,"552",0,U15545N40,2,
"U15544Z3","Dolní Dunajovice, Jednota",48.855323,16.591977,"552",0,U15544N41,2,
"U15543Z2","Dolní Dunajovice, Hlavní",48.857637,16.58679,"552",0,U15543N42,2,
"U15565Z2","Brod nad Dyjí, obecní úřad",48.876282,16.536815,"540",0,U15565N43,2,
"U15428Z2","Pasohlávky, u kostela",48.90308,16.54164,"540",0,U15428N44,2,
"U15427Z2","Pasohlávky, rozcestí Ivaň",48.919619,16.556467,"540",0,U15427N45,2,
"U15318Z2","Pohořelice, Nová Ves",48.937338,16.528195,"540",0,U15318N46,2,
"U15317Z7","Pohořelice, náměstí",48.980878,16.522413,"530",0,U15317N23,2,1
"U1696Z10","ÚAN Zvonařka",49.185364,16.616151,"100",0,U1696N29,2,35
"U15317Z5","Pohořelice, náměstí",48.980709,16.521906,"530",0,U15317N23,2,2
"U15318Z1","Pohořelice, Nová Ves",48.936807,16.528422,"540",0,U15318N46,2,
"U15427Z1","Pasohlávky, rozcestí Ivaň",48.918193,16.556709,"540",0,U15427N45,2,
"U15428Z1","Pasohlávky, u kostela",48.90308,16.54164,"540",0,U15428N44,2,
"U15565Z1","Brod nad Dyjí, obecní úřad",48.876305,16.536722,"540",0,U15565N43,2,
"U15543Z1","Dolní Dunajovice, Hlavní",48.857567,16.586967,"552",0,U15543N42,2,
"U15544Z1","Dolní Dunajovice, Jednota",48.854737,16.592543,"552",0,U15544N41,2,
"U15545Z1","Dolní Dunajovice, rozcestí",48.850615,16.60982,"552",0,U15545N40,2,
"U15701Z1","Bavory, rozcestí",48.830593,16.612673,"552",0,U15701N39,2,
"U15702Z1","Mikulov, Brněnská",48.812088,16.630516,"571",0,U15702N38,2,
"U15703Z1","Mikulov, 22. dubna",48.805487,16.633496,"571",0,U15703N47,2,
"U15709Z1","Mikulov, u parku",48.802145,16.634375,"571",0,U15709N37,2,4
"U15714Z51","Mikulov, železniční stanice",48.80216,16.62617,"571",0,U15714N36,2,
"U15427Z3","Pasohlávky, rozcestí Ivaň",48.918491,16.558356,"540",0,U15427N45,2,
"U15435Z1","Pasohlávky, Aqualand Moravia",48.905026,16.575559,"540",0,U15435N48,2,
"U15435Z2","Pasohlávky, Aqualand Moravia",48.904837,16.575621,"540",0,U15435N48,2,
"U14012Z1","Kubšice, křižovatka",49.001943,16.408638,"449",0,U14012N49,2,
"U14018Z1","Olbramovice, prodejna",48.989877,16.395692,"449",0,U14018N50,2,
"U14019Z1","Olbramovice, restaurace",48.984167,16.400743,"449",0,U14019N51,2,
"U14022Z1","Šumice, škola",48.99172,16.437268,"449",0,U14022N52,2,
"U14014Z1","Loděnice, křižovatka Šumická",49.011128,16.458595,"449",0,U14014N53,2,
"U14015Z1","Loděnice, obecní úřad",49.011475,16.46323,"449",0,U14015N54,2,
"U14016Z1","Loděnice, škola",49.011772,16.468037,"449",0,U14016N55,2,
"U15312Z1","Malešovice, obecní úřad",49.02291,16.500288,"530",0,U15312N56,2,
"U15314Z1","Odrovice, bytovky",49.011845,16.506925,"530",0,U15314N57,2,
"U15313Z1","Odrovice",49.007024,16.51119,"530",0,U15313N58,2,
"U15308Z1","Cvrčovice",48.996642,16.512835,"530",0,U15308N59,2,
"U15309Z1","Cvrčovice, učiliště",48.990818,16.516293,"530",0,U15309N60,2,
"U15323Z1","Pohořelice, Tyršova",48.9836,16.51948,"530",0,U15323N61,2,
"U15317Z1","Pohořelice, náměstí",48.980751,16.522478,"530",0,U15317N23,2,3
"U1435Z1","Novomoravanská",49.153104,16.600346,"101",0,U1435N62,2,
"U1396Z3","Moravanské lány",49.149585,16.601004,"101",0,U1396N63,2,
"U1393Z3","Moravanská",49.142887,16.602097,"101",0,U1393N64,2,
"U15168Z1","Rajhrad, městský úřad",49.089663,16.603985,"510",0,U15168N65,2,
"U15181Z5","Rajhrad, železniční stanice",49.083879,16.605011,"510",0,U15181N66,2,6
"U15166Z1","Rajhrad, stará pošta",49.087759,16.591479,"510",0,U15166N67,2,
"U15182Z1","Rajhrad, GEIS",49.08538,16.582,"510",0,U15182N68,2,
"U15210Z1","Syrovice",49.080328,16.548173,"520",0,U15210N69,2,
"U15242Z2","Syrovice, logistický areál",49.075933,16.55606,"520",0,U15242N70,2,
"U15212Z1","Syrovice, Sobotovická",49.077625,16.545298,"520",0,U15212N71,2,
"U15209Z1","Sobotovice, transformátor",49.061401,16.552707,"520",0,U15209N72,2,
"U15208Z3","Sobotovice",49.059067,16.558138,"520",0,U15208N73,2,
"U15203Z3","Ledce, obecní úřad",49.052175,16.555735,"520",0,U15203N74,2,
"U15204Z3","Ledce, rozcestí",49.04971,16.565488,"520",0,U15204N75,2,
"U15255Z2","Medlov, seniorcentrum",49.035713,16.528477,"520",0,U15255N76,2,
"U15205Z1","Medlov",49.034503,16.522033,"520",0,U15205N77,2,
"U15234Z2","Medlov, Kafilerie",49.017717,16.534908,"520",0,U15234N78,2,
"U15321Z2","Pohořelice, Smolín",49.007298,16.540125,"530",0,U15321N79,2,
"U15317Z51","Pohořelice, náměstí",48.98068,16.522099,"530",0,U15317N23,2,
"U15317Z8","Pohořelice, náměstí",48.980751,16.522478,"530",0,U15317N23,2,3
"U15321Z1","Pohořelice, Smolín",49.007295,16.54034,"530",0,U15321N79,2,
"U15234Z1","Medlov, Kafilerie",49.017847,16.534967,"520",0,U15234N78,2,
"U15255Z1","Medlov, seniorcentrum",49.035709,16.528745,"520",0,U15255N76,2,
"U15204Z4","Ledce, rozcestí",49.04988,16.565693,"520",0,U15204N75,2,
"U15203Z4","Ledce, obecní úřad",49.052175,16.555735,"520",0,U15203N74,2,
"U15208Z4","Sobotovice",49.059145,16.558115,"520",0,U15208N73,2,
"U15209Z2","Sobotovice, transformátor",49.061625,16.552708,"520",0,U15209N72,2,
"U15212Z2","Syrovice, Sobotovická",49.077625,16.545298,"520",0,U15212N71,2,
"U15210Z2","Syrovice",49.08029,16.548905,"520",0,U15210N69,2,
"U15182Z2","Rajhrad, GEIS",49.085595,16.583357,"510",0,U15182N68,2,
"U15166Z2","Rajhrad, stará pošta",49.087794,16.591688,"510",0,U15166N67,2,
"U15181Z7","Rajhrad, železniční stanice",49.084495,16.605152,"510",0,U15181N66,2,1
"U15168Z2","Rajhrad, městský úřad",49.089963,16.60397,"510",0,U15168N65,2,
"U1393Z4","Moravanská",49.142614,16.603006,"101",0,U1393N64,1,
"U1396Z4","Moravanské lány",49.149305,16.601813,"101",0,U1396N63,2,
"U1466Z4","Ořechovská",49.156124,16.600676,"101",0,U1466N80,1,
"U1703Z5","Ústřední hřbitov",49.171604,16.597316,"101",0,U1703N27,1,
"U18214Z2","Lechovice, obecní úřad",48.872568,16.221965,"820",0,U18214N81,2,
"U18215Z2","Lechovice, zámek",48.875885,16.236996,"820",0,U18215N82,2,
"U18217Z2","Oleksovice, rozcestí",48.887523,16.260499,"820",0,U18217N83,2,
"U15557Z2","Mackovice, rozcestí",48.901053,16.294054,"459",0,U15557N84,2,
"U14557Z2","Miroslav, Kašenec, státní silnice",48.91853,16.33381,"459",0,U14557N85,2,
"U14552Z2","Miroslav, rozcestí",48.933616,16.362524,"459",0,U14552N86,2,1
"U14024Z2","Trnové Pole, rozcestí",48.955186,16.413722,"449",0,U14024N87,2,
"U14011Z2","Branišovice, státní silnice",48.959163,16.430035,"449",0,U14011N88,2,
"U15320Z2","Pohořelice, obchodní akademie",48.978585,16.505427,"530",0,U15320N89,2,
"U15317Z2","Pohořelice, náměstí",48.980751,16.522478,"530",0,U15317N23,2,3
"U15323Z2","Pohořelice, Tyršova",48.98355,16.519545,"530",0,U15323N61,2,
"U15309Z2","Cvrčovice, učiliště",48.990827,16.516415,"530",0,U15309N60,2,
"U15308Z2","Cvrčovice",48.996653,16.512905,"530",0,U15308N59,2,
"U15313Z2","Odrovice",49.00822,16.510819,"530",0,U15313N58,2,
"U15314Z2","Odrovice, bytovky",49.011285,16.507306,"530",0,U15314N57,2,
"U15312Z2","Malešovice, obecní úřad",49.022828,16.500475,"530",0,U15312N56,2,
"U14016Z2","Loděnice, škola",49.011772,16.468037,"449",0,U14016N55,2,
"U14015Z2","Loděnice, obecní úřad",49.011503,16.463197,"449",0,U14015N54,2,
"U14014Z2","Loděnice, křižovatka Šumická",49.011128,16.458487,"449",0,U14014N53,2,
"U14022Z2","Šumice, škola",48.991798,16.437273,"449",0,U14022N52,2,
"U14019Z2","Olbramovice, restaurace",48.984233,16.400785,"449",0,U14019N51,2,
"U14018Z2","Olbramovice, prodejna",48.98989,16.39586,"449",0,U14018N50,2,
"U14012Z2","Kubšice, křižovatka",49.002052,16.408448,"449",0,U14012N49,2,
"U14026Z2","Vedrovice, u lípy",49.021738,16.380793,"449",0,U14026N90,2,
"U14025Z2","Vedrovice, obecní úřad",49.01993,16.376853,"449",0,U14025N91,2,
"U16608Z2","Kyjov, aut. st.",49.006785,17.124327,"675",0,U16608N92,2,4
"U16612Z2","Kyjov, nemocnice",49.007061,17.111463,"675",0,U16612N93,2,
"U16622Z2","Strážovice",49.0093,17.047132,"662",0,U16622N94,2,
"U16635Z2","Stavěšice",49.002007,17.02977,"662",0,U16635N95,2,
"U16529Z2","Nenkovice, škola",49.004683,17.01574,"662",0,U16529N96,2,
"U16528Z2","Nenkovice, obecní úřad",49.00398,17.011083,"662",0,U16528N97,2,
"U16530Z2","Nenkovice, u kašny",49.001835,17.008144,"662",0,U16530N98,2,
"U16534Z2","Želetice",49.012481,17.009044,"662",0,U16534N99,2,
"U16533Z2","Želetice, statek",49.015307,17.006765,"662",0,U16533N100,2,
"U16527Z2","Dražůvky",49.031967,17.020073,"652",0,U16527N101,2,
"U16525Z2","Archlebov",49.043193,17.003877,"652",0,U16525N102,2,
"U16449Z2","Žarošice",49.040472,16.966415,"652",0,U16449N103,2,
"U16448Z2","Žarošice, škola",49.039435,16.9616,"652",0,U16448N104,2,
"U16444Z2","Žarošice, Silničná, rozcestí Uhřice",49.051834,16.95308,"652",0,U16444N105,2,
"U16446Z2","Žarošice, Zdravá Voda",49.065466,16.945145,"643",0,U16446N106,2,
"U16445Z2","Žarošice, Těšanka",49.079165,16.936537,"643",0,U16445N107,2,
"U16336Z2","Heršpice, Bílý Vlk",49.095822,16.90958,"635",0,U16336N108,2,
"U16337Z2","Nížkovice, rozcestí",49.11172,16.896114,"635",0,U16337N109,2,
"U16332Z2","Slavkov u Brna, rozcestí k žel. st.",49.14503,16.877933,"635",0,U16332N110,2,
"U16328Z2","Slavkov u Brna, aut. st.",49.149057,16.876562,"635",0,U16328N111,2,2
"U16334Z2","Velešovice, rozc.",49.167572,16.84187,"635",0,U16334N112,2,
"U16206Z2","Holubice, nadjezd",49.178267,16.819095,"620",0,U16206N113,2,
"U1677Z2","Tržní",49.189407,16.629972,"100",0,U1677N114,1,
"U1696Z6","ÚAN Zvonařka",49.185364,16.616151,"100",0,U1696N29,2,29
"U1677Z3","Tržní",49.189342,16.630314,"100",0,U1677N114,1,
"U16206Z1","Holubice, nadjezd",49.178081,16.819173,"620",0,U16206N113,2,
"U16334Z1","Velešovice, rozc.",49.166882,16.842802,"635",0,U16334N112,2,
"U16328Z3","Slavkov u Brna, aut. st.",49.149057,16.876562,"635",0,U16328N111,2,3
"U16332Z1","Slavkov u Brna, rozcestí k žel. st.",49.143955,16.878297,"635",0,U16332N110,2,
"U16337Z1","Nížkovice, rozcestí",49.11212,16.895599,"635",0,U16337N109,2,
"U16336Z1","Heršpice, Bílý Vlk",49.095813,16.909428,"635",0,U16336N108,2,
"U16445Z1","Žarošice, Těšanka",49.079005,16.936517,"643",0,U16445N107,2,
"U16446Z1","Žarošice, Zdravá Voda",49.065466,16.945145,"643",0,U16446N106,2,
"U16444Z1","Žarošice, Silničná, rozcestí Uhřice",49.051812,16.953006,"652",0,U16444N105,2,
"U16448Z1","Žarošice, škola",49.039337,16.96142,"652",0,U16448N104,2,
"U16449Z1","Žarošice",49.040617,16.967482,"652",0,U16449N103,2,
"U16525Z1","Archlebov",49.043113,17.00413,"652",0,U16525N102,2,
"U16527Z1","Dražůvky",49.031967,17.020073,"652",0,U16527N101,2,
"U16533Z1","Želetice, statek",49.01512,17.006987,"662",0,U16533N100,2,
"U16534Z1","Želetice",49.012693,17.009444,"662",0,U16534N99,2,
"U16530Z1","Nenkovice, u kašny",49.001724,17.007864,"662",0,U16530N98,2,
"U16528Z1","Nenkovice, obecní úřad",49.004197,17.011395,"662",0,U16528N97,2,
"U16529Z1","Nenkovice, škola",49.004607,17.015563,"662",0,U16529N96,2,
"U16635Z1","Stavěšice",49.001868,17.029877,"662",0,U16635N95,2,
"U16622Z1","Strážovice",49.0093,17.047132,"662",0,U16622N94,2,
"U16612Z1","Kyjov, nemocnice",49.006845,17.11013,"675",0,U16612N93,2,
"U16608Z16","Kyjov, aut. st.",49.006873,17.123912,"675",0,U16608N92,2,
"U16608Z8","Kyjov, aut. st.",49.006608,17.124285,"675",0,U16608N92,2,7
"U16817Z1","Vlkoš",48.990855,17.16172,"685",0,U16817N115,2,
"U16819Z2","Vlkoš, škola",48.985362,17.15911,"685",0,U16819N116,2,
"U16805Z2","Skoronice",48.98157,17.153808,"685",0,U16805N117,2,
"U16801Z2","Milotice, dvůr",48.965403,17.14059,"685",0,U16801N118,2,
"U16802Z2","Milotice, náves",48.954121,17.142692,"685",0,U16802N119,2,
"U16804Z2","Milotice, škola",48.954267,17.152105,"685",0,U16804N120,2,
"U19161Z2","Vacenovice",48.945252,17.173992,"917",0,U19161N121,2,
"U19162Z2","Vacenovice, stadion",48.939803,17.170687,"917",0,U19162N122,2,
"U19155Z2","Ratíškovice, drůbežárna",48.931957,17.1689,"917",0,U19155N123,2,
"U19160Z2","Ratíškovice, u Svatého Jána",48.923645,17.168112,"917",0,U19160N124,2,
"U19154Z4","Ratíškovice",48.920947,17.161482,"917",0,U19154N125,2,
"U19159Z2","Ratíškovice, U Hájenky",48.914993,17.160449,"917",0,U19159N126,2,
"U19009Z2","Hodonín, Pánov",48.882564,17.147405,"900",0,U19009N127,2,
"U19003Z2","Hodonín, cihelna",48.871897,17.146337,"900",0,U19003N128,2,
"U19004Z2","Hodonín, Černý most",48.866435,17.142004,"900",0,U19004N129,2,
"U19007Z2","Hodonín, lázně",48.86267,17.140467,"900",0,U19007N130,2,
"U19011Z2","Hodonín, restaurace Morava",48.855442,17.133451,"900",0,U19011N131,2,
"U19001Z50","Hodonín, autobusové nádraží",48.853643,17.121537,"900",0,U19001N132,2,
"U19001Z1","Hodonín, autobusové nádraží",48.854398,17.121874,"900",0,U19001N132,2,13
"U19002Z2","Hodonín, Brněnská",48.862608,17.118852,"900",0,U19002N133,2,
"U19012Z2","Hodonín, STS",48.871603,17.116652,"900",0,U19012N134,2,
"U19015Z2","Hodonín, Zbrod",48.887661,17.063292,"900",0,U19015N135,2,
"U19103Z2","Mutěnice, křižovatka",48.904657,17.028645,"910",0,U19103N136,2,
"U19104Z2","Mutěnice, škola",48.90765,17.018955,"910",0,U19104N137,2,
"U16551Z2","Hovorany, čerpací stanice",48.942828,16.985477,"660",0,U16551N138,2,
"U16554Z2","Hovorany, rozcestí",48.948843,16.979543,"660",0,U16554N139,2,
"U16545Z2","Čejč, náměstí",48.946227,16.966451,"660",0,U16545N140,2,4
"U16462Z2","Terezín",48.956778,16.940897,"650",0,U16462N141,2,
"U16460Z2","Krumvíř, statek",48.981398,16.923568,"640",0,U16460N142,2,
"U16461Z2","Krumvíř, železniční stanice",48.985013,16.917217,"640",0,U16461N143,2,
"U16457Z2","Krumvíř, obecní úřad",48.98897,16.91042,"640",0,U16457N144,2,
"U16466Z2","Krumvíř, supermarket",48.993555,16.893235,"640",0,U16466N145,2,
"U16343Z2","Klobouky u Brna, Nádražní",48.994572,16.878598,"640",0,U16343N146,2,
"U16348Z2","Klobouky u Brna, samoobsluha",48.995153,16.866834,"640",0,U16348N147,2,
"U16345Z2","Klobouky u Brna, náměstí",48.99538,16.85736,"640",0,U16345N148,2,1
"U16347Z2","Klobouky u Brna, rozcestí",49.000636,16.862186,"640",0,U16347N149,2,
"U16344Z2","Klobouky u Brna, Martinice, rozcestí",49.013667,16.828293,"640",0,U16344N150,2,
"U15226Z2","Těšany",49.039503,16.770935,"525",0,U15226N151,2,
"U15227Z2","Těšany, u váhy",49.041007,16.765215,"525",0,U15227N152,2,
"U15223Z2","Moutnice, střed",49.049157,16.73739,"525",0,U15223N153,2,
"U15232Z2","Moutnice, Rozařín",49.05312,16.737877,"525",0,U15232N154,2,
"U15167Z1","Měnín, rozcestí",49.087318,16.716476,"610",0,U15167N155,2,
"U16138Z4","Telnice",49.1024,16.717463,"610",0,U16138N156,2,
"U16147Z2","Sokolnice, rozvodna",49.114771,16.705095,"610",0,U16147N157,2,
"U1681Z4","Tuřany, smyčka",49.142326,16.666375,"101",0,U1681N158,1,
"U1131Z2","Hanácká",49.146706,16.667371,"101",0,U1131N159,1,
"U1191Z2","Ivanovické náměstí",49.153629,16.653755,"101",0,U1191N160,1,
"U1533Z2","Ráječek",49.161397,16.637387,"101",0,U1533N161,2,
"U1361Z4","Mariánské náměstí",49.177094,16.621935,"101",0,U1361N162,1,
"U1266Z4","Konopná",49.179332,16.621811,"100",0,U1266N163,1,
"U1696Z21","ÚAN Zvonařka",49.185364,16.616151,"100",0,U1696N29,2,
"U16608Z12","Kyjov, aut. st.",49.006598,17.124015,"675",0,U16608N92,2,10
"U16820Z1","Vlkoš, Tesko",48.987033,17.172742,"685",0,U16820N164,2,
"U16823Z1","Vracov, Slokov",48.981753,17.20729,"685",0,U16823N165,2,
"U16822Z1","Vracov, obecní úřad",48.97962,17.219452,"685",0,U16822N166,2,
"U16903Z1","Bzenec, Nový Svět",48.97298,17.251258,"695",0,U16903N167,2,
"U16901Z1","Bzenec, náměstí",48.97278,17.267467,"695",0,U16901N168,2,
"U16907Z1","Bzenec, ZŠ",48.970447,17.279397,"695",0,U16907N169,2,
"U16900Z1","Bzenec, Doubrava",48.961827,17.286975,"695",0,U16900N170,2,
"U16905Z1","Bzenec, Přívoz, železniční stanice",48.936445,17.28984,"695",0,U16905N171,2,
"U16917Z1","Bzenec, Přívoz",48.935987,17.294041,"695",0,U16917N172,2,
"U19204Z1","Strážnice, ATC",48.909397,17.310663,"925",0,U19204N173,2,
"U19207Z1","Strážnice, náměstí 17. listopadu",48.90244,17.318012,"925",0,U19207N174,2,
"U19205Z51","Strážnice, aut. st.",48.898322,17.315938,"925",0,U19205N175,2,
"U19205Z2","Strážnice, aut. st.",48.898393,17.315802,"925",0,U19205N175,2,7
"U19207Z2","Strážnice, náměstí 17. listopadu",48.902415,17.318367,"925",0,U19207N174,2,
"U19204Z2","Strážnice, ATC",48.909397,17.310663,"925",0,U19204N173,2,
"U16917Z2","Bzenec, Přívoz",48.936826,17.29381,"695",0,U16917N172,2,
"U16900Z2","Bzenec, Doubrava",48.961533,17.287165,"695",0,U16900N170,2,
"U16907Z2","Bzenec, ZŠ",48.970537,17.279883,"695",0,U16907N169,2,
"U16901Z2","Bzenec, náměstí",48.973247,17.265269,"695",0,U16901N168,2,
"U16903Z2","Bzenec, Nový Svět",48.972955,17.251683,"695",0,U16903N167,2,
"U16822Z2","Vracov, obecní úřad",48.979768,17.21934,"685",0,U16822N166,2,
"U16823Z2","Vracov, Slokov",48.98178,17.208207,"685",0,U16823N165,2,
"U16820Z2","Vlkoš, Tesko",48.987175,17.172433,"685",0,U16820N164,2,
"U16817Z2","Vlkoš",48.990744,17.162083,"685",0,U16817N115,2,
"U16439Z1","Násedlovice",49.011075,16.95703,"652",0,U16439N176,2,
"U16438Z1","Násedlovice, u hřiště",49.009217,16.95822,"652",0,U16438N177,2,
"U16437Z1","Násedlovice, mlýn",49.007262,16.966958,"652",0,U16437N178,2,
"U16608Z1","Kyjov, aut. st.",49.006785,17.124327,"675",0,U16608N92,2,6
"U16437Z2","Násedlovice, mlýn",49.007317,16.966767,"652",0,U16437N178,2,
"U16438Z2","Násedlovice, u hřiště",49.00918,16.958217,"652",0,U16438N177,2,
"U16439Z2","Násedlovice",49.012059,16.958993,"652",0,U16439N176,2,
"U16608Z14","Kyjov, aut. st.",49.006415,17.124242,"675",0,U16608N92,2,5
"U16619Z2","Sobůlky, škola",49.017682,17.080587,"662",0,U16619N179,2,
"U16620Z2","Sobůlky",49.02127,17.078505,"662",0,U16620N180,2,
"U16655Z1","Sobůlky, hřbitov",49.02425,17.071784,"662",0,U16655N181,2,
"U16531Z2","Věteřov",49.028368,17.056237,"662",0,U16531N182,2,
"U16526Z2","Dražůvky, rozcestí",49.039952,17.022837,"652",0,U16526N183,2,
"U16608Z15","Kyjov, aut. st.",49.006463,17.124008,"675",0,U16608N92,2,9
"U16639Z1","Kyjov, nemocnice, křižovatka",49.00725,17.113458,"675",0,U16639N184,2,
